driver;Driver_2_cluster_label_2.0;Driver_2_cluster_label_2.1;Driver_3_cluster_label_3.0;Driver_3_cluster_label_3.1;Driver_4_cluster_label_4.0;Driver_4_cluster_label_4.2
MED27;2.0;3.0;3.0;2.0;2.0;3.0
MED28;3.0;4.0;4.0;3.0;3.0;4.0
MED29;0.0;1.0;1.0;0.0;0.0;1.0
MED30;0.0;5.0;5.0;0.0;0.0;5.0
MED31;2.0;3.0;3.0;2.0;2.0;3.0
MED4;1.0;1.0;1.0;1.0;1.0;1.0
MED6;2.0;6.0;6.0;2.0;2.0;6.0
MED7;2.0;9.0;9.0;2.0;2.0;9.0
MED8;0.0;5.0;5.0;0.0;0.0;5.0
MEF2A;2.0;14.0;14.0;2.0;2.0;14.0
MEF2B;0.0;8.0;8.0;0.0;0.0;8.0
MEF2C;2.0;19.0;19.0;2.0;2.0;19.0
MEF2D;2.0;15.0;15.0;2.0;2.0;15.0
MEGF9;0.0;6.0;6.0;0.0;0.0;6.0
MEIS1;0.0;14.0;14.0;0.0;0.0;14.0
MEIS2;0.0;15.0;15.0;0.0;0.0;15.0
MEIS3;1.0;4.0;4.0;1.0;1.0;4.0
MELK;3.0;6.0;6.0;3.0;3.0;6.0
MEN1;0.0;6.0;6.0;0.0;0.0;6.0
MEOX2;0.0;1.0;1.0;0.0;0.0;1.0
MEP1A;0.0;1.0;1.0;0.0;0.0;1.0
MEP1B;1.0;5.0;5.0;1.0;1.0;5.0
MERTK;0.0;1.0;1.0;0.0;0.0;1.0
MET;1.0;10.0;10.0;1.0;1.0;10.0
METAP2;1.0;1.0;1.0;1.0;1.0;1.0
MFAP2;1.0;0.0;0.0;1.0;1.0;0.0
MFNG;0.0;2.0;2.0;0.0;0.0;2.0
MGAT1;0.0;1.0;1.0;0.0;0.0;1.0
MGEA5;0.0;2.0;2.0;0.0;0.0;2.0
MGP;0.0;6.0;6.0;0.0;0.0;6.0
MGRN1;0.0;1.0;1.0;0.0;0.0;1.0
MIB1;1.0;1.0;1.0;1.0;1.0;1.0
MIB2;1.0;0.0;0.0;1.0;1.0;0.0
MICAL1;0.0;2.0;2.0;0.0;0.0;2.0
MICALL1;1.0;13.0;13.0;1.0;1.0;13.0
MID1;1.0;1.0;1.0;1.0;1.0;1.0
MIF;0.0;2.0;2.0;0.0;0.0;2.0
MINK1;0.0;6.0;6.0;0.0;0.0;6.0
MIS12;1.0;5.0;5.0;1.0;1.0;5.0
MITF;0.0;13.0;13.0;0.0;0.0;13.0
MKL1;1.0;3.0;3.0;1.0;1.0;3.0
MKNK1;1.0;6.0;6.0;1.0;1.0;6.0
MKNK2;1.0;5.0;5.0;1.0;1.0;5.0
MLH1;2.0;6.0;6.0;2.0;2.0;6.0
MLH3;1.0;1.0;1.0;1.0;1.0;1.0
MLLT1;0.0;4.0;4.0;0.0;0.0;4.0
MLLT3;0.0;2.0;2.0;0.0;0.0;2.0
MLST8;3.0;7.0;7.0;3.0;3.0;7.0
MLX;1.0;8.0;8.0;1.0;1.0;8.0
MLXIP;0.0;4.0;4.0;0.0;0.0;4.0
MLXIPL;0.0;7.0;7.0;0.0;0.0;7.0
MMP1;0.0;3.0;3.0;0.0;0.0;3.0
MMP12;0.0;3.0;3.0;0.0;0.0;3.0
MMP13;0.0;1.0;1.0;0.0;0.0;1.0
MMP14;0.0;15.0;15.0;0.0;0.0;15.0
MMP15;2.0;11.0;11.0;2.0;2.0;11.0
MMP19;0.0;1.0;1.0;0.0;0.0;1.0
MMP2;2.0;19.0;19.0;2.0;2.0;19.0
MMP20;0.0;2.0;2.0;0.0;0.0;2.0
MMP23A;0.0;1.0;1.0;0.0;0.0;1.0
MMP24;1.0;1.0;1.0;1.0;1.0;1.0
MMP25;1.0;1.0;1.0;1.0;1.0;1.0
MMP27;2.0;16.0;16.0;2.0;2.0;16.0
MMP3;0.0;5.0;5.0;0.0;0.0;5.0
MMP7;0.0;3.0;3.0;0.0;0.0;3.0
MMP8;0.0;1.0;1.0;0.0;0.0;1.0
MMP9;1.0;7.0;7.0;1.0;1.0;7.0
MMRN1;0.0;19.0;19.0;0.0;0.0;19.0
MMS19;0.0;3.0;3.0;0.0;0.0;3.0
MNAT1;2.0;2.0;2.0;2.0;2.0;2.0
MOAP1;0.0;8.0;8.0;0.0;0.0;8.0
MORF4L1;2.0;7.0;7.0;2.0;2.0;7.0
MORF4L2;3.0;4.0;4.0;3.0;3.0;4.0
MOS;0.0;2.0;2.0;0.0;0.0;2.0
MPDZ;0.0;4.0;4.0;0.0;0.0;4.0
MPG;0.0;1.0;1.0;0.0;0.0;1.0
MPHOSPH10;1.0;4.0;4.0;1.0;1.0;4.0
MPL;1.0;3.0;3.0;1.0;1.0;3.0
MPO;0.0;3.0;3.0;0.0;0.0;3.0
MPP1;1.0;1.0;1.0;1.0;1.0;1.0
MPP2;1.0;16.0;16.0;1.0;1.0;16.0
MPP3;1.0;12.0;12.0;1.0;1.0;12.0
MPP5;3.0;5.0;5.0;3.0;3.0;5.0
MPP6;1.0;2.0;2.0;1.0;1.0;2.0
MPST;1.0;9.0;9.0;1.0;1.0;9.0
MRAS;2.0;10.0;10.0;2.0;2.0;10.0
MRC1;0.0;5.0;5.0;0.0;0.0;5.0
MRGBP;3.0;13.0;13.0;3.0;3.0;13.0
MRPL12;0.0;1.0;1.0;0.0;0.0;1.0
MRPS11;0.0;2.0;2.0;0.0;0.0;2.0
MRPS12;0.0;2.0;2.0;0.0;0.0;2.0
MRPS7;0.0;2.0;2.0;0.0;0.0;2.0
MS4A1;0.0;3.0;3.0;0.0;0.0;3.0
MS4A2;1.0;13.0;13.0;1.0;1.0;13.0
MSH2;1.0;2.0;2.0;1.0;1.0;2.0
MSH3;0.0;1.0;1.0;0.0;0.0;1.0
MSH4;0.0;3.0;3.0;0.0;0.0;3.0
MSH6;3.0;3.0;3.0;3.0;3.0;3.0
MSI1;1.0;0.0;0.0;1.0;1.0;0.0
MSN;1.0;8.0;8.0;1.0;1.0;8.0
MST1;1.0;1.0;1.0;1.0;1.0;1.0
MST1R;0.0;3.0;3.0;0.0;0.0;3.0
MSTN;0.0;12.0;12.0;0.0;0.0;12.0
MSX1;0.0;4.0;4.0;0.0;0.0;4.0
MSX2;0.0;2.0;2.0;0.0;0.0;2.0
MT1E;2.0;11.0;11.0;2.0;2.0;11.0
MT1G;0.0;5.0;5.0;0.0;0.0;5.0
MT1H;1.0;5.0;5.0;1.0;1.0;5.0
MT1X;0.0;8.0;8.0;0.0;0.0;8.0
MT2A;2.0;8.0;8.0;2.0;2.0;8.0
MTA1;2.0;12.0;12.0;2.0;2.0;12.0
MTA2;2.0;4.0;4.0;2.0;2.0;4.0
MTCH2;0.0;1.0;1.0;0.0;0.0;1.0
MTHFD1;2.0;10.0;10.0;2.0;2.0;10.0
MTHFD1L;0.0;6.0;6.0;0.0;0.0;6.0
MTMR2;0.0;1.0;1.0;0.0;0.0;1.0
MTMR8;1.0;2.0;2.0;1.0;1.0;2.0
MTMR9;0.0;3.0;3.0;0.0;0.0;3.0
MTNR1A;1.0;0.0;0.0;1.0;1.0;0.0
MTOR;1.0;2.0;2.0;1.0;1.0;2.0
MTTP;0.0;1.0;1.0;0.0;0.0;1.0
MTX1;0.0;4.0;4.0;0.0;0.0;4.0
MTX2;1.0;1.0;1.0;1.0;1.0;1.0
MUC1;1.0;1.0;1.0;1.0;1.0;1.0
MUC20;0.0;1.0;1.0;0.0;0.0;1.0
MUC7;0.0;1.0;1.0;0.0;0.0;1.0
MUSK;2.0;21.0;21.0;2.0;2.0;21.0
MUTYH;0.0;1.0;1.0;0.0;0.0;1.0
MVP;1.0;1.0;1.0;1.0;1.0;1.0
MX1;0.0;2.0;2.0;0.0;0.0;2.0
MX2;1.0;0.0;0.0;1.0;1.0;0.0
MXD1;3.0;11.0;11.0;3.0;3.0;11.0
MXI1;0.0;1.0;1.0;0.0;0.0;1.0
MYB;3.0;15.0;15.0;3.0;3.0;15.0
MYBL1;0.0;3.0;3.0;0.0;0.0;3.0
MYBL2;2.0;10.0;10.0;2.0;2.0;10.0
MYBPC1;0.0;2.0;2.0;0.0;0.0;2.0
MYBPC2;1.0;6.0;6.0;1.0;1.0;6.0
MYBPC3;1.0;2.0;2.0;1.0;1.0;2.0
MYC;3.0;23.0;23.0;3.0;3.0;23.0
MYCBP;0.0;1.0;1.0;0.0;0.0;1.0
MYD88;2.0;7.0;7.0;2.0;2.0;7.0
MYF6;0.0;1.0;1.0;0.0;0.0;1.0
MYH1;0.0;1.0;1.0;0.0;0.0;1.0
MYH10;0.0;4.0;4.0;0.0;0.0;4.0
MYH11;0.0;11.0;11.0;0.0;0.0;11.0
MYH14;2.0;3.0;3.0;2.0;2.0;3.0
MYH15;1.0;3.0;3.0;1.0;1.0;3.0
MYH2;0.0;1.0;1.0;0.0;0.0;1.0
MYH3;2.0;11.0;11.0;2.0;2.0;11.0
MYH6;0.0;2.0;2.0;0.0;0.0;2.0
MYH7B;0.0;1.0;1.0;0.0;0.0;1.0
MYH8;0.0;4.0;4.0;0.0;0.0;4.0
MYH9;2.0;9.0;9.0;2.0;2.0;9.0
MYL1;0.0;2.0;2.0;0.0;0.0;2.0
MYL2;2.0;11.0;11.0;2.0;2.0;11.0
MYL3;1.0;0.0;0.0;1.0;1.0;0.0
MYL4;1.0;3.0;3.0;1.0;1.0;3.0
MYL5;1.0;5.0;5.0;1.0;1.0;5.0
MYL7;0.0;3.0;3.0;0.0;0.0;3.0
MYL9;1.0;16.0;16.0;1.0;1.0;16.0
MYLK;2.0;18.0;18.0;2.0;2.0;18.0
MYLK2;0.0;5.0;5.0;0.0;0.0;5.0
MYLK3;2.0;4.0;4.0;2.0;2.0;4.0
MYLPF;0.0;2.0;2.0;0.0;0.0;2.0
MYO15A;0.0;3.0;3.0;0.0;0.0;3.0
MYO1A;1.0;5.0;5.0;1.0;1.0;5.0
MYO1C;1.0;11.0;11.0;1.0;1.0;11.0
MYO1E;1.0;4.0;4.0;1.0;1.0;4.0
MYO1F;0.0;2.0;2.0;0.0;0.0;2.0
MYO5A;1.0;10.0;10.0;1.0;1.0;10.0
MYO6;0.0;4.0;4.0;0.0;0.0;4.0
MYO7B;0.0;2.0;2.0;0.0;0.0;2.0
MYO9B;0.0;1.0;1.0;0.0;0.0;1.0
MYOC;0.0;2.0;2.0;0.0;0.0;2.0
MYOCD;0.0;3.0;3.0;0.0;0.0;3.0
MYOD1;1.0;3.0;3.0;1.0;1.0;3.0
MYOG;0.0;2.0;2.0;0.0;0.0;2.0
MZF1;1.0;8.0;8.0;1.0;1.0;8.0
NACA;2.0;7.0;7.0;2.0;2.0;7.0
NAE1;2.0;0.0;0.0;2.0;2.0;0.0
NAP1L1;1.0;3.0;3.0;1.0;1.0;3.0
NAP1L2;1.0;14.0;14.0;1.0;1.0;14.0
NAP1L4;0.0;1.0;1.0;0.0;0.0;1.0
NAPA;0.0;5.0;5.0;0.0;0.0;5.0
NAPB;0.0;1.0;1.0;0.0;0.0;1.0
NAPSA;0.0;1.0;1.0;0.0;0.0;1.0
NARS;0.0;1.0;1.0;0.0;0.0;1.0
NASP;1.0;1.0;1.0;1.0;1.0;1.0
NBN;1.0;3.0;3.0;1.0;1.0;3.0
NCAM1;2.0;21.0;21.0;2.0;2.0;21.0
NCAN;1.0;3.0;3.0;1.0;1.0;3.0
NCAPD2;0.0;3.0;3.0;0.0;0.0;3.0
NCAPG;1.0;1.0;1.0;1.0;1.0;1.0
NCAPH;0.0;3.0;3.0;0.0;0.0;3.0
NCBP1;2.0;11.0;11.0;2.0;2.0;11.0
NCBP2;2.0;3.0;3.0;2.0;2.0;3.0
NCF1;3.0;9.0;9.0;3.0;3.0;9.0
NCF2;0.0;3.0;3.0;0.0;0.0;3.0
NCF4;0.0;7.0;7.0;0.0;0.0;7.0
NCK1;3.0;12.0;12.0;3.0;3.0;12.0
NCK2;0.0;5.0;5.0;0.0;0.0;5.0
NCKAP1;2.0;2.0;2.0;2.0;2.0;2.0
NCKAP1L;1.0;2.0;2.0;1.0;1.0;2.0
NCL;2.0;6.0;6.0;2.0;2.0;6.0
NCOA1;3.0;21.0;21.0;3.0;3.0;21.0
NCOA2;2.0;7.0;7.0;2.0;2.0;7.0
NCOA3;1.0;6.0;6.0;1.0;1.0;6.0
NCOA4;0.0;4.0;4.0;0.0;0.0;4.0
NCOA5;0.0;2.0;2.0;0.0;0.0;2.0
NCOA6;2.0;4.0;4.0;2.0;2.0;4.0
NCOA7;1.0;0.0;0.0;1.0;1.0;0.0
NCOR1;3.0;16.0;16.0;3.0;3.0;16.0
NCOR2;3.0;11.0;11.0;3.0;3.0;11.0
NCSTN;2.0;5.0;5.0;2.0;2.0;5.0
NDC80;2.0;1.0;1.0;2.0;2.0;1.0
NDE1;3.0;12.0;12.0;3.0;3.0;12.0
NDEL1;3.0;12.0;12.0;3.0;3.0;12.0
NDN;1.0;14.0;14.0;1.0;1.0;14.0
NDRG1;1.0;0.0;0.0;1.0;1.0;0.0
NDRG4;1.0;2.0;2.0;1.0;1.0;2.0
NDUFA1;2.0;7.0;7.0;2.0;2.0;7.0
NDUFA10;0.0;8.0;8.0;0.0;0.0;8.0
NDUFA11;1.0;4.0;4.0;1.0;1.0;4.0
NDUFA12;1.0;5.0;5.0;1.0;1.0;5.0
NDUFA13;1.0;3.0;3.0;1.0;1.0;3.0
NDUFA2;1.0;5.0;5.0;1.0;1.0;5.0
NDUFA4;2.0;11.0;11.0;2.0;2.0;11.0
NDUFA5;3.0;7.0;7.0;3.0;3.0;7.0
NDUFA6;1.0;6.0;6.0;1.0;1.0;6.0
NDUFA7;1.0;10.0;10.0;1.0;1.0;10.0
NDUFA8;0.0;3.0;3.0;0.0;0.0;3.0
NDUFA9;1.0;2.0;2.0;1.0;1.0;2.0
NDUFAB1;2.0;7.0;7.0;2.0;2.0;7.0
NDUFB1;2.0;13.0;13.0;2.0;2.0;13.0
NDUFB10;0.0;2.0;2.0;0.0;0.0;2.0
NDUFB11;2.0;5.0;5.0;2.0;2.0;5.0
NDUFB2;2.0;5.0;5.0;2.0;2.0;5.0
NDUFB3;3.0;12.0;12.0;3.0;3.0;12.0
NDUFB4;1.0;10.0;10.0;1.0;1.0;10.0
NDUFB5;1.0;2.0;2.0;1.0;1.0;2.0
NDUFB6;0.0;5.0;5.0;0.0;0.0;5.0
NDUFB7;1.0;3.0;3.0;1.0;1.0;3.0
NDUFB8;0.0;7.0;7.0;0.0;0.0;7.0
NDUFB9;0.0;5.0;5.0;0.0;0.0;5.0
NDUFC1;0.0;2.0;2.0;0.0;0.0;2.0
NDUFC2;1.0;5.0;5.0;1.0;1.0;5.0
NDUFS1;3.0;5.0;5.0;3.0;3.0;5.0
NDUFS2;3.0;9.0;9.0;3.0;3.0;9.0
NDUFS3;0.0;9.0;9.0;0.0;0.0;9.0
NDUFS4;0.0;3.0;3.0;0.0;0.0;3.0
NDUFS5;1.0;3.0;3.0;1.0;1.0;3.0
NDUFS7;1.0;0.0;0.0;1.0;1.0;0.0
NDUFV1;1.0;4.0;4.0;1.0;1.0;4.0
NDUFV2;1.0;5.0;5.0;1.0;1.0;5.0
NDUFV3;1.0;5.0;5.0;1.0;1.0;5.0
NEB;0.0;2.0;2.0;0.0;0.0;2.0
NEDD1;1.0;1.0;1.0;1.0;1.0;1.0
NEDD4;1.0;7.0;7.0;1.0;1.0;7.0
NEDD4L;0.0;15.0;15.0;0.0;0.0;15.0
NEDD8;1.0;6.0;6.0;1.0;1.0;6.0
NEDD9;1.0;5.0;5.0;1.0;1.0;5.0
NEFH;0.0;7.0;7.0;0.0;0.0;7.0
NEFL;2.0;15.0;15.0;2.0;2.0;15.0
NEFM;0.0;1.0;1.0;0.0;0.0;1.0
NEIL1;0.0;1.0;1.0;0.0;0.0;1.0
NEK1;0.0;1.0;1.0;0.0;0.0;1.0
NEK11;0.0;1.0;1.0;0.0;0.0;1.0
NEK2;3.0;19.0;19.0;3.0;3.0;19.0
NEK6;2.0;8.0;8.0;2.0;2.0;8.0
NEK7;1.0;5.0;5.0;1.0;1.0;5.0
NEK9;0.0;1.0;1.0;0.0;0.0;1.0
NET1;1.0;1.0;1.0;1.0;1.0;1.0
NEU1;0.0;4.0;4.0;0.0;0.0;4.0
NEUROD1;0.0;9.0;9.0;0.0;0.0;9.0
NEUROG3;0.0;1.0;1.0;0.0;0.0;1.0
NF1;1.0;0.0;0.0;1.0;1.0;0.0
NF2;3.0;7.0;7.0;3.0;3.0;7.0
NFASC;0.0;3.0;3.0;0.0;0.0;3.0
NFATC1;1.0;12.0;12.0;1.0;1.0;12.0
NFATC2;1.0;10.0;10.0;1.0;1.0;10.0
NFATC3;2.0;8.0;8.0;2.0;2.0;8.0
NFATC4;0.0;7.0;7.0;0.0;0.0;7.0
NFE2L1;3.0;17.0;17.0;3.0;3.0;17.0
NFE2L2;1.0;4.0;4.0;1.0;1.0;4.0
NFIA;0.0;1.0;1.0;0.0;0.0;1.0
NFIB;0.0;1.0;1.0;0.0;0.0;1.0
NFIL3;0.0;2.0;2.0;0.0;0.0;2.0
NFIX;2.0;5.0;5.0;2.0;2.0;5.0
NFKB1;2.0;17.0;17.0;2.0;2.0;17.0
NFKB2;2.0;12.0;12.0;2.0;2.0;12.0
NFKBIA;2.0;12.0;12.0;2.0;2.0;12.0
NFKBIB;2.0;7.0;7.0;2.0;2.0;7.0
NFKBIE;1.0;3.0;3.0;1.0;1.0;3.0
NFYA;1.0;5.0;5.0;1.0;1.0;5.0
NFYB;1.0;3.0;3.0;1.0;1.0;3.0
NFYC;1.0;2.0;2.0;1.0;1.0;2.0
NGEF;1.0;11.0;11.0;1.0;1.0;11.0
NGF;1.0;16.0;16.0;1.0;1.0;16.0
NGFR;0.0;15.0;15.0;0.0;0.0;15.0
NHLH1;1.0;3.0;3.0;1.0;1.0;3.0
NID1;1.0;12.0;12.0;1.0;1.0;12.0
NIF3L1;1.0;0.0;0.0;1.0;1.0;0.0
NKD1;0.0;2.0;2.0;0.0;0.0;2.0
NKD2;1.0;1.0;1.0;1.0;1.0;1.0
NKX2-1;0.0;5.0;5.0;0.0;0.0;5.0
NKX2-2;0.0;1.0;1.0;0.0;0.0;1.0
NKX2-3;0.0;6.0;6.0;0.0;0.0;6.0
NKX2-5;0.0;4.0;4.0;0.0;0.0;4.0
NKX3-1;0.0;2.0;2.0;0.0;0.0;2.0
NKX3-2;0.0;1.0;1.0;0.0;0.0;1.0
NLGN2;0.0;3.0;3.0;0.0;0.0;3.0
NLGN3;0.0;4.0;4.0;0.0;0.0;4.0
NLK;1.0;5.0;5.0;1.0;1.0;5.0
NLRC4;0.0;1.0;1.0;0.0;0.0;1.0
NLRP1;0.0;2.0;2.0;0.0;0.0;2.0
NLRP3;0.0;1.0;1.0;0.0;0.0;1.0
NMB;0.0;1.0;1.0;0.0;0.0;1.0
NMBR;2.0;13.0;13.0;2.0;2.0;13.0
NME1;2.0;12.0;12.0;2.0;2.0;12.0
NME2;2.0;7.0;7.0;2.0;2.0;7.0
NME3;0.0;1.0;1.0;0.0;0.0;1.0
NME4;0.0;1.0;1.0;0.0;0.0;1.0
NME5;0.0;1.0;1.0;0.0;0.0;1.0
NME7;0.0;2.0;2.0;0.0;0.0;2.0
NMI;1.0;3.0;3.0;1.0;1.0;3.0
NMU;0.0;1.0;1.0;0.0;0.0;1.0
NNMT;0.0;3.0;3.0;0.0;0.0;3.0
NOD1;2.0;5.0;5.0;2.0;2.0;5.0
NOD2;0.0;1.0;1.0;0.0;0.0;1.0
NODAL;2.0;1.0;1.0;2.0;2.0;1.0
NOG;0.0;3.0;3.0;0.0;0.0;3.0
NOL3;2.0;2.0;2.0;2.0;2.0;2.0
NOLC1;2.0;10.0;10.0;2.0;2.0;10.0
NONO;3.0;17.0;17.0;3.0;3.0;17.0
NOP2;2.0;9.0;9.0;2.0;2.0;9.0
NOS1;1.0;17.0;17.0;1.0;1.0;17.0
NOS2;2.0;3.0;3.0;2.0;2.0;3.0
NOS3;3.0;14.0;14.0;3.0;3.0;14.0
NOTCH2;1.0;14.0;14.0;1.0;1.0;14.0
NOTCH2NL;0.0;1.0;1.0;0.0;0.0;1.0
NOTCH3;3.0;19.0;19.0;3.0;3.0;19.0
NOTCH4;3.0;10.0;10.0;3.0;3.0;10.0
NOV;0.0;1.0;1.0;0.0;0.0;1.0
NOVA1;0.0;5.0;5.0;0.0;0.0;5.0
NOX1;1.0;3.0;3.0;1.0;1.0;3.0
NOX3;0.0;2.0;2.0;0.0;0.0;2.0
NOXA1;0.0;1.0;1.0;0.0;0.0;1.0
NPAS1;0.0;1.0;1.0;0.0;0.0;1.0
NPAS2;2.0;7.0;7.0;2.0;2.0;7.0
NPB;0.0;1.0;1.0;0.0;0.0;1.0
NPBWR1;1.0;3.0;3.0;1.0;1.0;3.0
NPBWR2;1.0;2.0;2.0;1.0;1.0;2.0
NPHS2;2.0;1.0;1.0;2.0;2.0;1.0
NPLOC4;0.0;3.0;3.0;0.0;0.0;3.0
NPM1;2.0;7.0;7.0;2.0;2.0;7.0
NPPA;0.0;1.0;1.0;0.0;0.0;1.0
NPPC;0.0;3.0;3.0;0.0;0.0;3.0
NPR1;1.0;13.0;13.0;1.0;1.0;13.0
NPR2;2.0;12.0;12.0;2.0;2.0;12.0
NPR3;0.0;2.0;2.0;0.0;0.0;2.0
NPTX1;0.0;3.0;3.0;0.0;0.0;3.0
NPTX2;0.0;9.0;9.0;0.0;0.0;9.0
NPW;0.0;1.0;1.0;0.0;0.0;1.0
NPY;2.0;18.0;18.0;2.0;2.0;18.0
NPY1R;1.0;7.0;7.0;1.0;1.0;7.0
NPY5R;0.0;8.0;8.0;0.0;0.0;8.0
NQO1;1.0;1.0;1.0;1.0;1.0;1.0
NR0B2;1.0;4.0;4.0;1.0;1.0;4.0
NR1D1;0.0;4.0;4.0;0.0;0.0;4.0
NR1D2;1.0;3.0;3.0;1.0;1.0;3.0
NR1H3;0.0;3.0;3.0;0.0;0.0;3.0
NR1H4;0.0;8.0;8.0;0.0;0.0;8.0
NR2C1;0.0;4.0;4.0;0.0;0.0;4.0
NR2C2;0.0;7.0;7.0;0.0;0.0;7.0
NR2E1;1.0;0.0;0.0;1.0;1.0;0.0
NR2E3;0.0;1.0;1.0;0.0;0.0;1.0
NR2F1;0.0;2.0;2.0;0.0;0.0;2.0
NR2F6;0.0;9.0;9.0;0.0;0.0;9.0
NR3C1;3.0;22.0;22.0;3.0;3.0;22.0
NR3C2;2.0;15.0;15.0;2.0;2.0;15.0
NR4A1;0.0;3.0;3.0;0.0;0.0;3.0
NR4A3;1.0;10.0;10.0;1.0;1.0;10.0
NR5A1;0.0;1.0;1.0;0.0;0.0;1.0
NR5A2;2.0;14.0;14.0;2.0;2.0;14.0
NR6A1;0.0;1.0;1.0;0.0;0.0;1.0
NRAS;2.0;9.0;9.0;2.0;2.0;9.0
NRG1;2.0;5.0;5.0;2.0;2.0;5.0
NRG2;0.0;14.0;14.0;0.0;0.0;14.0
NRG3;0.0;7.0;7.0;0.0;0.0;7.0
NRG4;0.0;2.0;2.0;0.0;0.0;2.0
NRIP1;2.0;7.0;7.0;2.0;2.0;7.0
NRIP2;0.0;3.0;3.0;0.0;0.0;3.0
NRK;0.0;1.0;1.0;0.0;0.0;1.0
NRL;0.0;4.0;4.0;0.0;0.0;4.0
NRP1;0.0;5.0;5.0;0.0;0.0;5.0
NRP2;0.0;15.0;15.0;0.0;0.0;15.0
NRTN;0.0;3.0;3.0;0.0;0.0;3.0
NRXN1;3.0;13.0;13.0;3.0;3.0;13.0
NRXN2;0.0;7.0;7.0;0.0;0.0;7.0
NRXN3;0.0;3.0;3.0;0.0;0.0;3.0
NSD1;0.0;1.0;1.0;0.0;0.0;1.0
NSF;1.0;1.0;1.0;1.0;1.0;1.0
NSL1;1.0;7.0;7.0;1.0;1.0;7.0
NSMAF;2.0;5.0;5.0;2.0;2.0;5.0
NT5C2;3.0;2.0;2.0;3.0;3.0;2.0
NTF3;0.0;1.0;1.0;0.0;0.0;1.0
NTN1;1.0;17.0;17.0;1.0;1.0;17.0
NTN4;1.0;3.0;3.0;1.0;1.0;3.0
NTNG1;0.0;2.0;2.0;0.0;0.0;2.0
NTRK1;3.0;16.0;16.0;3.0;3.0;16.0
NTRK2;1.0;9.0;9.0;1.0;1.0;9.0
NTRK3;1.0;18.0;18.0;1.0;1.0;18.0
NTS;2.0;0.0;0.0;2.0;2.0;0.0
NTSR1;0.0;2.0;2.0;0.0;0.0;2.0
NTSR2;0.0;1.0;1.0;0.0;0.0;1.0
NUAK1;1.0;5.0;5.0;1.0;1.0;5.0
NUAK2;0.0;1.0;1.0;0.0;0.0;1.0
NUDC;2.0;8.0;8.0;2.0;2.0;8.0
NUDT21;2.0;2.0;2.0;2.0;2.0;2.0
NUF2;3.0;7.0;7.0;3.0;3.0;7.0
NUMA1;1.0;3.0;3.0;1.0;1.0;3.0
NUMBL;0.0;3.0;3.0;0.0;0.0;3.0
NUP107;3.0;12.0;12.0;3.0;3.0;12.0
NUP133;2.0;3.0;3.0;2.0;2.0;3.0
NUP153;2.0;6.0;6.0;2.0;2.0;6.0
NUP155;2.0;1.0;1.0;2.0;2.0;1.0
NUP160;1.0;4.0;4.0;1.0;1.0;4.0
NUP188;3.0;14.0;14.0;3.0;3.0;14.0
NUP205;2.0;4.0;4.0;2.0;2.0;4.0
NUP210;0.0;5.0;5.0;0.0;0.0;5.0
NUP214;2.0;9.0;9.0;2.0;2.0;9.0
NUP35;2.0;9.0;9.0;2.0;2.0;9.0
NUP37;2.0;13.0;13.0;2.0;2.0;13.0
NUP43;2.0;19.0;19.0;2.0;2.0;19.0
NUP50;2.0;6.0;6.0;2.0;2.0;6.0
NUP54;2.0;3.0;3.0;2.0;2.0;3.0
NUP62;3.0;14.0;14.0;3.0;3.0;14.0
NUP85;3.0;18.0;18.0;3.0;3.0;18.0
NUP88;0.0;6.0;6.0;0.0;0.0;6.0
NUP93;2.0;8.0;8.0;2.0;2.0;8.0
NUP98;2.0;6.0;6.0;2.0;2.0;6.0
NUPL2;3.0;5.0;5.0;3.0;3.0;5.0
NUTF2;2.0;18.0;18.0;2.0;2.0;18.0
NVL;1.0;1.0;1.0;1.0;1.0;1.0
NXF1;2.0;8.0;8.0;2.0;2.0;8.0
NXT1;0.0;1.0;1.0;0.0;0.0;1.0
NXT2;1.0;0.0;0.0;1.0;1.0;0.0
OAS1;2.0;2.0;2.0;2.0;2.0;2.0
OAS2;0.0;2.0;2.0;0.0;0.0;2.0
OAS3;0.0;1.0;1.0;0.0;0.0;1.0
OASL;1.0;7.0;7.0;1.0;1.0;7.0
OAZ1;2.0;4.0;4.0;2.0;2.0;4.0
OAZ2;1.0;9.0;9.0;1.0;1.0;9.0
OAZ3;1.0;3.0;3.0;1.0;1.0;3.0
OCLN;0.0;3.0;3.0;0.0;0.0;3.0
OCRL;1.0;2.0;2.0;1.0;1.0;2.0
ODC1;2.0;4.0;4.0;2.0;2.0;4.0
ODF2;3.0;8.0;8.0;3.0;3.0;8.0
OFD1;1.0;2.0;2.0;1.0;1.0;2.0
OGDH;0.0;10.0;10.0;0.0;0.0;10.0
OGDHL;0.0;1.0;1.0;0.0;0.0;1.0
OLIG2;0.0;1.0;1.0;0.0;0.0;1.0
ONECUT1;1.0;1.0;1.0;1.0;1.0;1.0
OPHN1;1.0;0.0;0.0;1.0;1.0;0.0
OPRD1;0.0;1.0;1.0;0.0;0.0;1.0
OPRK1;1.0;6.0;6.0;1.0;1.0;6.0
OPRL1;1.0;10.0;10.0;1.0;1.0;10.0
OPRM1;0.0;2.0;2.0;0.0;0.0;2.0
OR10G7;0.0;1.0;1.0;0.0;0.0;1.0
